,txt,label
24881,이 작품 책으로 먼저 읽어봤는데요 역시 히가시노 게이고 작품이라그런지 반전의 반전입니다 재미있어요,1
24882,3류영화입니다. 정말 어이가 없을정도로 엉터리임.,1
24883,히어로즈 m 대전이 되지 않습니다.,0
24884,너무 유치해서 웃음만 나올뿐...,1
24885,역시스머프,1
24886,내용이 잔잔한 그런 영화내요. 잘봤어요,1
24887,정말 꿀잼입니다 꼭 보세요,1
24888,쓰레기란 무엇인가?,1
24889,시대를 초월한 명작!,1
24890,주연배우 A급...내용 C급...,1
24891,독립영화풍 ㅋ,1
24892,그냥 로맨스인줄 알고 봤는데... 약간의 스릴도있고 재밌게 잘 봤어요..아름답고.. 근데.. 추리극을 너무 많이 봐서 그런가 난 ... 여자 눈치챘네요.ㅠㅠ,1
24893,감독님 이런류만~찍으세요 영화 참 좋네요 ^^,1
24894,엔버 변신후 코디,0
24895,I wonder this movie.,1
24896,바다에서 시원하고 상쾌한 라이드를 한 기분이었습니다^^,1
24897,정말 OOO.도 풍년인 영화다. 가식으로 가득한 오만한 영화,1
24898,장갑 얼마?? 아케인섭~~,0
24899,어떤 생각을 담건 관객이 불편하고 짜증나면 그건 아니라고 본다.독립영화는 재밌으면 안되는 건지...롱테이크라기 보다는 질질 끄는 컷 속에서 짜증만 밀려온다.,1
24900,내가 이걸 왜 보고 있나. 2년이나 지난 지금도 이거 보자고 한 인간의 목을 졸라버라고 싶다ㅡㅡ,1
24901,진짜로 정신차려라. 저따위 감성팔이 영화에 점수를 주는건 대한민국의 수치다,1
24902,"야! 이 영화 누가 만들었어?? 해리포터 주문을 그대로 배껴? 인터넷에 아구아멘티, 크루시오, 아파레시움등 쳐봐! 이거 다 해리포터 주문임! 님들 , 못 믿겠어? 그러면 해리포터 책이나 영화 시리즈 끝까지 봐봐? 완전 표절영화임!",1
24903,"뭘 말하려는지는 알겠는데, 이렇게 밖에 표현할수 없었을까? 주인공 남자 이해안됨 과연 그게 사랑일까? 안나라는 여자 (아들의 여친)가 본인의 모든것을 걸만큼 그렇게 소중할까? 과연? 역시 남자는 젊어 놀아봐야 자신이 가진것들의 소중함을 알게되지..",1
24904,와 정말 대단한 영화다 돈이 썩어나서 만든영화 초딩이 만들었나?ㅋㅋ,1
24905,뭐니뭐니해도 연출 개쩌는듯 ^^ 영화 보는 시종일관 존나 재밌었다 ^^,1
24906,스카에 파프맥강총 파시던분?,0
24907,옛날 메이플 힘숨찐 레전드,0
24908,어울리지도 않고 재미도 없고,1
24909,재미하나도없다,1
24910,안드 심장,0
24911,개봉했을 당시 극장에서 보고 왠지 모를 묘한 기분에 빠졌는데오늘 몇년만에 다시 이 영화를 보고 또한번 그런 기분에 빠진다.,1
24912,공유 보려고 보는 영화,1
24913,아직도 원정대 안됨?,0
24914,아오 뭔 스토리가 없어 스토리가. 돈아까와 다 봤다만 왜! 평점 0점은 없는지? ㅉㅉㅉ,1
24915,114렙 메린이 질문,0
24916,나도텔레비전 봐다?,1
24917,화제가 된 사건을 다룬거 빼고 머 하나 현실적인게 없음.인물들이 너무 현실성 없게 그려서 노출이 많다는거랑 실화인거 빼고 남는게 없네요.,1
24918,이거 예비로 쓰기에 어때요?,0
24919,넘 잼따,1
24920,"고등학생들이 만든 영화보다 못할꺼같은데...야하지도 않고, 재밌지도 않고, 감동도 없고, 무언가 임팩트도 없고...관객을 무시하는 듯한 영화",1
24921,아직까지 이런 스케일의 한국영화는 놈놈놈 이후로 없었으므로 당연 10점,1
24922,"아스완, 폭군의 성채 퀘스트",0
24923,사나이들의 영화 근데 스토리는 초점이 없네,1
24924,질질짜다가끝나는영화.형오를 위해 만들긴 개뿔 뒤에 5분빼고 감성팔이에다가 뜬금없고근거없는스토리와어울리지않는기독교비난...노답,1
24925,뭐지? 왜? 이해할수없는 행동의 연속인 남녀...그리고 얽힌 주변인간들... 도대체 뭘 말하려는건지 모르겠다... 현실적인 안타까운 모습을 표현하려던건지... 뭔지...,1
24926,✨은하별 길드에서 새 식구 구합니다.✨,0
24927,1달된 메린이 성과보고서,0
24928,아드라마는 7년전이야,1
24929,이거 벨트 시세점 알려주세요,0
24930,옷이랑 망토 추천좀 해주세용,0
24931,중학생때 보고 충격을 받앗던 영화. 지금도 풀리지안고잇는 팔레스타인과 이스라엘의사람들 사이에 악순환의 고리를 엿볼수잇던 슬픈영화,1
24932,어색해어색해어색해,1
24933,야발 부계정 랜덤뽑기 당첨했다,0
24934,누가 이런걸 보니?????,1
24935,인간적으로 평점 너무 낮다.. 이건 아니지..,1
24936,나의 가제트를 돌려달라.,1
24937,사???,0
24938,"스파이 키드의 어덜트 막장 폭력 무비. 재미, 감동, 교훈등 영화가 줄 수 있는 것들이 모두 다 빠져있다.",1
24939,아니 제논 버그고쳐줄꺼면,0
24940,눈호강,0
24941,"10000원이 아까운영화인듯,.;;컵라면10개나살껄",1
24942,아케인섭 24위로 패파 마무리,0
24943,너무너무재미없었다.바보작가,1
24944,이번에 출시될 가능성이 높은 코디 패키지,0
24945,"모임이 있어서 8, 9살 딸과 아들에게 영화보고 있으라고 오세암을 보여주고 외출했다 돌아오니 신발장에 '엄마 아빠 사랑해요. 고맙습니다.' 라고 적힌 작은 칠판이 누워있었다..두녀석이 펑펑 울어 퉁퉁 부은 눈으로 품에 안기며 또 울었던..",1
24946,이런 공포물 좋아요 역시 ㅋㅋ 나도 컨저링 보다 재밌는거같음!,1
24947,친목길드 블랙 에서 성인 길원 모집합니다 :) 메린이 환영해요!!,0
24948,역시 도라에몽은 날 실망 시키지 않는다,1
24949,SX TAPE 의 풀이: 쓰레기 엑기스 영화....이상 끝!!!,1
24950,이런 쓰레기 영화가 평점 7을 넘어가다니; 네이버 수준도 알만하군;,1
24951,초3때 극장에서 본 뮤츠 ㅋㅋ 짱 좋다 ㅋㅋ,1
24952,어렸을때 영화보면서 저 쥐 가지고싶단 생각만했었다-_ -ㅋㅋ,1
24953,인과도 개연성도 없이 화면만 보여줌. 논리적이지 않은 전개 때문에 후반부까지는 더럽게 지루함. 컷도 드라마수준이고 스크립트는 끔직함. 대사에 힘이 전혀 없고 그냥 노닥이는 수준. 자기모순적 발언으로 뭔가 극복하고 싶었던 모양. 한마디로 쓰레기영화.,1
24954,제가 제일 좋아하는 영ㅇ화ㅜㅜㅜ 성룡도 너무 좋고 스토리도 좋고 그냥 너뮤 좋았어요..,1
24955,곽객을 학대하는 수준이 최고난이도,1
24956,완전끝부분강수연반전보고 이거뭐야 테레비 꺼버렸음,1
24957,"완전 속았다. 예고편을 하도 재밌게 편집해놔서 엄청 기대했는데, 막상보니 진짜 시시하고 지루하다. 남주인공이 호러물로 뭐라도 하는줄 알았더니 그것도 아니고 정작 여주인공 위주의 스토리 전개. 두 남자는 그냥 조연같다. 영화제목도 실제내용과는 뜬금없다.",1
24958,일본은 어쩜이렇게 영화가 발전이 없냐 하하 이것도 영화냐,1
24959,별로~,1
24960,이거 얼마에 팔 수 있을까요?,0
24961,독수리 5형제 몇번에서 그리고 몇 시에 나와요.돗수리 5형제 짱!!!!!!ㅋㅋㅋ보고 싶다 보고싶다.,1
24962,이틀동안 아무말없이방치하면 유저들이 호구냐,0
24963,진짜 매번 눈물흘리면서봄ㅠㅠ. 평택이오빠가 정말 내첫사랑인것같이 설렘,1
24964,별로다,1
24965,너무 재미있고 감동까지~ 가끔씩은 보다가 울컥하기도 하고눈물을 찔끔거리기도 하다가박장대소하기도 하고내맘을 들었다 놨다~^^,1
24966,가학 폭력 섹스 요딴것들 막버무리고 예술이라 우기는 감독의 변태감성.,1
24967,이영화가 가벼운가? 너무나 현실적이고 무겁다고 느꼈는데...,1
24968,인간의 본성을 송어에 빗대어 냉소적으로 바라본 박종원 감독의 수작,1
24969,ㅋ말도 안되라는 부분이 많지만 ㅋㅋㅋ나름 ㅋㅋㅋ흥미진진하게 흘러감 평점이 너무 낮아서10,1
24970,1편보다 더 재밌고 몰입감 있다. 주인공 연기도 후덜덜~ 특히 카메라 연설장면은 압권이었다.,1
24971,잼있어요 ㅎㅎㅎㅎㅎㅎ,1
24972,엘리시움 갑질박제 (조조님이랑이미사과가했음),0
24973,달빛조각 남으면 ...,0
24974,다이아1만4천개로 스라벨 26개면 ㅁㅌㅊ?,0
24975,나워 도미니언 분신이 따라쓰나요??????,0
24976,포니에서 빡격 숍 구합니다 ><,0
24977,유니크3줄 팔리나요?,0
24978,ok 무술코믹,1
24979,제목을 바꿔야 할 듯... ㅇㅇ동서 장난하는것도 아니고~,1
24980,이거 얼마정도 할까요?,0
24981,OOO기 최고로 지겨운 영화 7점이 아까움,1
24982,TV 로 봤는데 전기세 아까워,1
24983,최악. 뻔하고 진부하고 식상하고... 별점은 정말로.. 알바아닐까 의심될정도.,1
24984,너무.. 줄거리가 싫다..,1
24985,"스토리도 말이안되고,재미없네,괜히1시간낭비했다. 알바생들댓글에 속지마세요...",1
24986,왜이리낮아,1
24987,습지 질문이요..,0
24988,메소 수급 목적 사냥,0
24989,그것 엄청재밋는디,1
24990,팬텀...초반에 잘뒤지나요?,0
24991,스토리는 좀 아쉽지만 평소 시골을 배경으로 하는 영화를 좋아해서 좋았다. 전도연 짱,1
24992,게시물을 삭제를 때리시네,0
24993,진짜 완전 재미있게봄 강추!!!!,1
24994,루나섭 테르미도르(여) 시세,0
24995,쒰더.............................뭥미...........,1
24996,여자는 남자 선택을 잘해야 한다. 솔직함이나 매너를 앞세우는 남자가 전부라 생각하면 남자의 검은 속이 보이지가 않거든. 우리나라 여자들은 남자 볼 줄을 모르는것 같아 욕 먹는거야. 영화 내용이 김정은이 친구를 잘못 만나서 고생하는 것 같네요.,1
24997,친구들한테도 좌시 할겁니다.. 이 영화 보지말라거,1
24998,헐 10점 준사람들 클릭해보니 개쩐다ㅣ알바진짜잇군..,1
24999,"(스카니아) 친목길드 ""품속"" 대구경북 아무나",0
25000,이렇게 형편없는 2009년 영화를 왜 수입해와서 상영하는지 참..절대보시마세요!!!!,1
25001,기대하지는 않았지만 정말 재미있었던 영화 !,1
25002,패스파인더 레벨 140달성완료 (11번째 유니온 S등급) (2021.01.15~01.18),0
25003,카자툽 강화비용 실화..ㅠ,0
25004,풋풋하고 순수하고 당시 같은세대로써 공감했던 드라마 최고!,1
25005,10년이 지나도 잊혀지지 않는 소중한 드라마,1
25006,초등학교 전용 프로냐? 유치하다,1
25007,흥미로운 전개 극한의 지루함,1
25008,마지막에 1:1 존내어이없다. 무슨 원펀치 하는줄 알았다 - -,1
25009,귀신의 게란눈 재일 웃겼어요. 극장가서 보세요~~,1
25010,전반적으로 웰메이드.. 사실 난 맷 데이먼때문에 봤다.,1
25011,이런거절대안쓰는아줌마입니다 정말너무한스토리오로라완전죽이는스토리네요옛날오로라못잊고아직보는데욕만하고성질만버리네요만인이이해못하면안해야지멀이해못하는거라는건지셋이살고그냥막내리게하는게옛오로라라도기억하지않을지...,1
25012,메린이들 메소깨알모으는 팁,0
25013,메린이는 행복하쥬~,0
25014,음..뭐랄까..대본없이 그냥 특수분장팀이 재미삼아 만든 느낌?,1
25015,절로 사람 힘 빠지는 곳 이야기 그래서 더 감동적~,1
25016,리퀘 받은거 왔어용 (ง •̀_•́)ง,0
25017,한국판 환상특급이구나,1
25018,스카이나 이 무기 어떤가요,0
25019,200을 향해 달리는 메린이분들을 위해,0
25020,본메랑 너무 다른데 어케하는거에요..,0
25021,'에미는 새끼를 지켜야한다.'처절한 복수를 끝낸 윤여정의 법정최후진술.,1
25022,박상민 또라이 연기 어이 없다. 3류란 말도 아까운 쓰레기. 최악이다.,1
25023,파티들어가있지도않은데 파티모집중이라네요,0
25024,너무나 따뜻하고 감동적인 영화,1
25025,우리나라 사람이라면 반드시 봐야할 영화!,1
25026,어이가 없다. 보는 내내 헛웃음나옴 ㅋㅋㅋ,1
25027,쓰레기네요 더 할말 없슴다,1
25028,성룡표 코믹액션의 인장이 찍혀있다,1
25029,진짜최고다 기적이다 다시봐도 재미있다,1
25030,평점보고안볼려다가..솔직히 기대이상으로 잘봣습니다,1
25031,사랑스러운영화,1
25032,목적없는 인간의 광기에 대함. 다니엘 데이 루이스의 메소드 연기가 인상적.,1
25033,상남자 겨루기?,1
25034,미군을 영웅 만들려고 갖은 노력을 다하는 별로 대단치 않은 영화,1
25035,뉴비에요 루나쁘띠글로리 한번만에뽑았는데 파는게좋나요 쓰는게좋나요,0
25036,무기에 강력한 자쿰의 소울어떻게 바르나요?,0
25037,중요 부위를 머리통으로 가리는 기술은 식상하지 않냐,1
25038,나는 하정우랑 개그코드가 맞나보다 엄청 재밌게봤네요 특히 단발의사샘 장면에서 계속 빵터짐 ㅋㅋ,1
25039,평점이 너무 낮아서 10점줌 영화 자체로만 보면 7.5점 정도 킬링타임용으로 적당함 중간에 cg가 좀 구려서 그렇치 오락실 그래픽인줄 알았음ㅋㅋㅋ 암튼 나름 볼만함~,1
25040,변신전 변신후 코디 (부1),0
25041,메m에도 아잉눈 있나요?,0
25042,스필버그가 007영화 두번 퇴자맞고 열받아서 최고007 숀코넬리를 출연시킴 화풀이로 출연자 소개를 맨밑에 했다는 썰이 있음 아직도 네이버에선 이작품만 출연자 소개가 안나오고 여기서도 주연급 조연인데 맨마지막에 소개됨.. 그냥잼있는썰이 있음,1
25043,이거 일본성우가 이거 만든후 7월7일에 가셨다는데..지라치는 죽음의 포켓몬이 아닐가 생각중..,1
25044,졸잼졸잼졸잼졸잼졸잼졸잼졸잼,1
25045,흠.. 그냥 소심남 총갖구 OO떠는이야기. 재미도 뭣도없음.그냥 쬐금 볼만했다.,1
25046,많은걸 생각하게 해준 영화였습니다. 일본인 입장에서 이렇게 만들기 쉽지 않았을텐데 대단하네요. 임진강 노래 들을때 마다 코끝이 찡했습니다.,1
25047,홍은희씨 안전벨트를 맨거여 머여 ㅡ 똑바로 맵시다 ㅡ,1
25048,가장 기억에 남는 영화 중의 하나.. 나이를 먹고 다시 보니 감동 그 자체다...,1
25049,4트 만에 나왔는데 괜찮은건가요??,0
25050,대박 꼭보세요 스릴감 액션굿,1
25051,"중년배우들의 열정, 투혼으로 만들어진 유쾌, 흥미진진한 영화",1
25052,결과는 약간 허무 했다~하지만 콜린퍼스 짱조아~!!배우들 연기나 구성도 괘아낫고~~,1
25053,홍상수 감독의 유쾌한 영화,1
25054,산만하고 재미없었음. 아이들도 그렇게 좋아하지 않았어요,1
25055,크리스티 얼마나 가슴아팠을까ㅠ주변환경이 장애를 비장애라고 생각된달까나,1
25056,카이저 해야할것좀 질문이요,0
25057,이상한거 안따지면 10점짜리 드라마,1
25058,히잉...주께감사해,1
25059,아케인 패파무기 얼마정도 할까요.?,0
25060,돈을 위해 늙은이들에게 몸을 팔아야만 하는 현실이 씁쓸하고 역겹다,1
25061,크로이처 소나타에 대한 느낌을 정말이지 소름끼치도록 잘 표현한 영화다.,1
25062,오랜만에 좋은 애니봤습니다! 기차를.타고 떠나는 장면이 너무나 아름답고 좋았습니다!,1
25063,메린이 120제 3줄 거래소 가격 알려주세요,0
25064,나이를 먹을수록 가슴깊이 느낄 수 있는 영화,1
